"","AntMoose","Bilberry","CrowLingon"
"470",0.108979995376137,0.543496315325152,0.347523689298711
"471",0.114360710998846,0.552594597935909,0.333044691065245
"472",0.10933668888746,0.56972328990829,0.32094002120425
"473",0.112003346864428,0.595077938688361,0.292918714447211
"474",0.11001435314486,0.569133939992157,0.320851706862983
"475",0.107892010848075,0.573290579230862,0.318817409921062
"476",0.114055715772432,0.542273428069173,0.343670856158395
"477",0.111339851133915,0.545570554449585,0.3430895944165
"478",0.111325044778283,0.587413588615344,0.301261366606374
"479",0.111360625589754,0.570814650907831,0.317824723502416
"480",0.111411208609204,0.546766642732904,0.341822148657893
"481",0.113505741860078,0.566730334367043,0.319763923772879
"482",0.111727693940429,0.549992741976342,0.338279564083229
"483",0.103340483473856,0.546815085943844,0.349844430582299
"484",0.108921135200151,0.57014055675134,0.320938308048509
"485",0.118974433074598,0.561453771282958,0.319571795642443
"486",0.115148143124186,0.527060731121846,0.357791125753968
"487",0.111387300464864,0.559479685752197,0.329133013782939
"488",0.112802550786547,0.556473624796411,0.330723824417042
"489",0.109888663849876,0.579506960181763,0.310604375968361
"490",0.111356168678025,0.549889910091857,0.338753921230118
"491",0.111544275767437,0.553885885090187,0.334569839142375
"492",0.109048728943526,0.567853861834356,0.323097409222118
"493",0.114146952597857,0.561476623962915,0.324376423439228
"494",0.109844308342732,0.539924061900497,0.350231629756771
"495",0.109355649342475,0.565757177929625,0.3248871727279
"496",0.114626984503275,0.566221671882736,0.319151343613989
"497",0.114693969760236,0.566745177954884,0.318560852284879
"498",0.117460815906061,0.548215517133717,0.334323666960222
"499",0.112427456455629,0.526250207280973,0.361322336263398
"500",0.114065244824443,0.542601758526038,0.34333299664952
"501",0.113798568156133,0.573231284491505,0.312970147352362
"502",0.112973602505857,0.552931299251593,0.334095098242549
"503",0.108504028651112,0.525554629035969,0.365941342312919
"504",0.110321938077509,0.561889155636679,0.327788906285813
"505",0.11063895301397,0.560804788763173,0.328556258222857
"506",0.11661773327061,0.551360876601786,0.332021390127604
"507",0.115590044271558,0.577657180458232,0.30675277527021
"508",0.116196490976433,0.542905047252899,0.340898461770669
"509",0.113452298858567,0.552508484756725,0.334039216384708
"510",0.109582647161028,0.55313247978886,0.337284873050112
"511",0.115705020506952,0.562992192213717,0.321302787279332
"512",0.10501479885414,0.566316533234074,0.328668667911785
"513",0.118509446410103,0.576297695685349,0.305192857904548
"514",0.105302841701501,0.537141484406521,0.357555673891978
"515",0.106160296800215,0.519230032094599,0.374609671105185
"516",0.112405071776425,0.544492254331789,0.343102673891786
